	crisno	sentence_number_int_aligned	yhat_prompt_entity_yes_no
12336	471	25	
12337	471	26	
12338	471	27	
12339	471	28	
12340	471	29	
12341	471	30	
12342	471	31	
12343	471	32	
12344	471	33	
12345	471	34	
12346	471	35	
12347	471	36	
12348	471	37	
12349	471	38	
12350	471	39	
12351	471	40	
12352	471	41	
12353	471	42	
12354	471	43	
12355	471	44	
12356	471	45	
12357	471	46	
12358	471	47	
12359	471	48	
12360	471	49	
12361	471	50	
12362	471	51	
12363	471	52	
12364	471	53	
12365	471	54	
12366	471	55	
12367	471	56	
12368	471	57	
12369	471	58	
12370	471	59	
12371	471	60	
12372	471	61	
12373	471	62	
12374	471	63	
12375	471	64	
12376	471	65	
12377	471	66	
12378	471	67	
12379	471	68	
12380	471	69	
12381	471	70	
12382	471	71	
12383	471	72	
12384	471	73	
12385	471	74	
12386	471	75	
12387	471	76	
12388	471	77	
12389	471	78	
12390	471	79	
12391	471	80	
12392	471	81	
12393	471	82	
12394	471	83	
12395	472	1	
12396	472	2	
12397	472	3	
12398	472	4	
12399	472	5	
12400	472	6	
12401	472	7	
12402	472	8	
12403	472	9	
12404	472	10	
12405	472	11	
12406	472	12	
12407	472	13	
12408	472	14	
12409	472	15	
12410	472	16	
12411	472	17	
12412	472	18	
12413	472	19	
12414	472	20	
12415	472	21	
12416	472	22	
12417	472	23	
12418	472	24	
12419	472	25	
12420	472	26	
12421	472	27	
12422	472	28	
12423	472	29	
12424	472	30	
12425	472	31	
12426	472	32	
12427	472	33	
12428	472	34	
12429	472	35	
12430	472	36	
12431	472	37	
12432	472	38	
12433	472	39	
12434	472	40	
12435	472	41	
12436	473	1	
12437	473	2	
12438	473	3	
12439	473	4	
12440	473	5	
12441	473	6	
12442	473	7	
12443	473	8	
12444	473	9	
12445	473	10	
12446	473	11	
12447	473	12	
12448	473	13	
12449	473	14	
12450	473	15	
12451	473	16	
12452	473	17	
12453	473	18	
12454	473	19	
12455	473	20	
12456	473	21	
12457	473	22	
12458	473	23	
12459	473	24	
12460	473	25	
12461	473	26	
12462	473	27	
12463	473	28	
12464	473	29	
12465	473	30	
12466	475	1	
12467	475	2	
12468	475	3	
12469	475	4	
12470	475	5	
12471	475	6	
12472	475	7	
12473	475	8	
12474	475	9	
12475	475	10	
12476	475	11	
12477	475	12	
12478	475	13	
12479	475	14	
12480	475	15	
12481	475	16	
12482	475	17	
12483	475	18	
12484	475	19	
12485	475	20	
12486	475	21	
12487	475	22	
12488	475	23	
12489	475	24	
12490	475	25	
12491	475	26	
12492	475	27	
12493	475	28	
12494	475	29	
12495	475	30	
12496	475	31	
12497	475	32	
12498	475	33	
12499	476	1	
12500	476	2	
12501	476	3	
12502	476	4	
12503	476	5	
12504	476	6	
12505	476	7	
12506	476	8	
12507	476	9	
12508	476	10	
12509	476	11	
12510	476	12	
12511	476	13	
12512	476	14	
12513	476	15	
12514	476	16	
12515	476	17	
12516	476	18	
12517	476	19	
12518	476	20	
12519	476	21	
12520	476	22	
12521	476	23	
12522	476	24	
12523	476	25	
12524	476	26	
12525	476	27	
12526	476	28	
12527	476	29	
12528	476	30	
12529	476	31	
12530	476	32	
12531	476	33	
12532	476	34	
12533	476	35	
12534	476	36	
12535	476	37	
12536	476	38	
12537	476	39	
12538	476	40	
12539	476	41	
12540	476	42	
12541	476	43	
12542	476	44	
12543	476	45	
12544	476	46	
12545	476	47	
12546	476	48	
12547	476	49	
12548	476	50	
12549	476	51	
12550	476	52	
12551	476	53	
12552	476	54	
12553	476	55	
12554	476	56	
12555	476	57	
12556	476	58	
12557	476	59	
12558	476	60	
12559	476	61	
12560	476	62	
12561	476	63	
12562	476	64	
12563	476	65	
12564	476	66	
12565	476	67	
12566	476	68	
12567	476	69	
12568	476	70	
12569	476	71	
12570	476	72	
12571	476	73	
12572	476	74	
12573	476	75	
12574	476	76	
12575	476	77	
12576	476	78	
12577	476	79	
12578	476	80	
12579	476	81	
12580	476	82	
